     4     1    12     9    11     1     0     1   -40.0  -18.518  -59.377   2461.1    732.1    311.1
     5     1    12     9    11     1     0     1   -40.0  -18.905  -58.856   2772.2    713.6    311.6
     6     1    12     9    11     1     0     1   -40.0  -20.121  -58.929   3178.5    688.1    313.2
     7     1    12     9    11     1     0     1   -40.0  -22.236  -59.184   3811.8    637.4    315.9
     1     1    12     9    11     0     0     0   -41.0  -23.043  -59.988   2532.0    742.9    308.7
     2     1    12     9    11     0     0     0   -41.0  -18.261  -62.090   2273.4    750.1    309.2
     3     1    12     9    11     0     0     0   -41.0  -17.656  -60.420   2483.8    727.5    310.8
     4     1    12     9    11     0     0     0   -41.0  -18.294  -59.422   2478.2    726.7    311.1
     5     1    12     9    11     0     0     0   -41.0  -18.721  -58.914   2751.5    712.6    311.6
     6     1    12     9    11     0     0     0   -41.0  -19.968  -59.107   3097.2    694.7    313.2
     7     1    12     9    11     0     0     0   -41.0  -22.203  -59.471   3753.8    642.5    315.9
     1     1    12     9    10    23     0     1   -42.0  -23.015  -60.244   2536.5    742.0    308.5
     2     1    12     9    10    23     0     1   -42.0  -18.004  -62.211   2290.9    748.0    309.2
     3     1    12     9    10    23     0     1   -42.0  -17.450  -60.419   2556.7    721.0    310.9
     4     1    12     9    10    23     0     1   -42.0  -18.073  -59.445   2514.9    719.4    311.1
     5     1    12     9    10    23     0     1   -42.0  -18.529  -58.963   2743.9    709.3    311.6
     6     1    12     9    10    23     0     1   -42.0  -19.808  -59.281   3028.2    699.6    312.8
     7     1    12     9    10    23     0     1   -42.0  -22.160  -59.776   3698.2    646.3    315.7
     1     1    12     9    10    22     0     2   -43.0  -22.981  -60.488   2547.7    739.6    308.5
     2     1    12     9    10    22     0     2   -43.0  -17.782  -62.302   2289.2    748.5    309.2
     3     1    12     9    10    22     0     2   -43.0  -17.292  -60.406   2602.3    717.2    311.0
     4     1    12     9    10    22     0     2   -43.0  -17.882  -59.447   2595.4    715.2    311.1
     5     1    12     9    10    22     0     2   -43.0  -18.333  -59.003   2755.3    704.3    311.5
     6     1    12     9    10    22     0     2   -43.0  -19.635  -59.461   2988.0    700.5    312.7
     7     1    12     9    10    22     0     2   -43.0  -22.092  -60.103   3652.7    648.8    315.5
     1     1    12     9    10    21     0     3   -44.0  -22.945  -60.718   2559.3    737.2    308.4
     2     1    12     9    10    21     0     3   -44.0  -17.589  -62.381   2265.0    751.3    309.3
     3     1    12     9    10    21     0     3   -44.0  -17.181  -60.383   2614.2    716.2    311.0
